probe_id	ensembl_id
ILMN_1679238	ENSG00000105617
ILMN_1679371	ENSG00000185122
ILMN_1679391	ENSG00000165072
ILMN_1679476	ENSG00000159131
ILMN_1679520	ENSG00000204310
ILMN_1679580	ENSG00000185774
ILMN_1679646	ENSG00000160282
ILMN_1679836	ENSG00000149043
ILMN_1679837	ENSG00000126821
ILMN_1679867	ENSG00000185122
ILMN_1679929	ENSG00000169926
ILMN_1680070	ENSG00000184956
ILMN_1680192	ENSG00000128383
ILMN_1680353	ENSG00000073969
ILMN_1680390	ENSG00000111846
ILMN_1680682	ENSG00000276234
ILMN_1680687	ENSG00000073969
ILMN_1680712	ENSG00000164520
ILMN_1680993	ENSG00000204613
ILMN_1680996	ENSG00000012779
ILMN_1681053	ENSG00000257743
ILMN_1681136	ENSG00000140481
ILMN_1681457	ENSG00000181693
ILMN_1681558	ENSG00000221852
ILMN_1682319	ENSG00000126549
ILMN_1682323	ENSG00000185163
ILMN_1682339	ENSG00000132016
ILMN_1682503	ENSG00000267281
ILMN_1682717	ENSG00000137331
ILMN_1682896	ENSG00000159086
ILMN_1683165	ENSG00000177706
ILMN_1683352	ENSG00000243729
ILMN_1683405	ENSG00000273706
ILMN_1683416	ENSG00000184956
ILMN_1683471	ENSG00000161267
ILMN_1683604	ENSG00000248385
ILMN_1683664	ENSG00000139146
ILMN_1684040	ENSG00000172673
ILMN_1684576	ENSG00000182372
ILMN_1684623	ENSG00000186448
ILMN_1684726
ILMN_1684850	ENSG00000005249
ILMN_1684865	ENSG00000172209
ILMN_1684885	ENSG00000204880
ILMN_1684983	ENSG00000089723
ILMN_1685415	ENSG00000105856
ILMN_1685441	ENSG00000088280
ILMN_1685645	ENSG00000278259
ILMN_1685678	ENSG00000114942
ILMN_1685779	ENSG00000176302
ILMN_1685781	ENSG00000170270
ILMN_1685792	ENSG00000151276
ILMN_1685843
ILMN_1685870	ENSG00000157423
ILMN_1685886	ENSG00000141639
ILMN_1685954	ENSG00000256269
ILMN_1685978	ENSG00000130770
ILMN_1686109	ENSG00000274736
ILMN_1686387	ENSG00000104524
ILMN_1686531	ENSG00000100031
ILMN_1686573	ENSG00000164825
ILMN_1687092	ENSG00000123444
ILMN_1687149	ENSG00000145734
ILMN_1687524	ENSG00000123444
ILMN_1687625	ENSG00000168631
ILMN_1687743	ENSG00000011114
ILMN_1687782	ENSG00000152942
ILMN_1687821	ENSG00000166780
ILMN_1687827	ENSG00000197935
ILMN_1687863	ENSG00000160285
ILMN_1687887	ENSG00000013275
ILMN_1688033	ENSG00000110756
ILMN_1688101	ENSG00000204290
ILMN_1688195	ENSG00000164871
ILMN_1688227	ENSG00000133958
ILMN_1688373	ENSG00000204482
ILMN_1688602	ENSG00000163635
ILMN_1688627	ENSG00000165923
ILMN_1688730	ENSG00000170464
ILMN_1688853
ILMN_1689241	ENSG00000152942
ILMN_1689296	ENSG00000170632
ILMN_1689655	ENSG00000204287
ILMN_1689720	ENSG00000167393
ILMN_1690179	ENSG00000103316
ILMN_1690200	ENSG00000177693
ILMN_1690223	ENSG00000174469
ILMN_1690473	ENSG00000104825
ILMN_1690682	ENSG00000235863
ILMN_1690704	ENSG00000204659
ILMN_1690753
ILMN_1690761	ENSG00000148248
ILMN_1690829	ENSG00000204305
ILMN_1690982	ENSG00000099977
ILMN_1691022	ENSG00000138311
ILMN_1691080	ENSG00000221813
ILMN_1691217	ENSG00000157423
ILMN_1691375
ILMN_1691485	ENSG00000145736
ILMN_1691499	ENSG00000104067
ILMN_1691736	ENSG00000160408
ILMN_1692100	ENSG00000169981
ILMN_1692281	ENSG00000197653
ILMN_1692486	ENSG00000066379
ILMN_1692861	ENSG00000135220
ILMN_1693108	ENSG00000175792
ILMN_1693207	ENSG00000189013
ILMN_1693303
ILMN_1693317	ENSG00000171853
ILMN_1693345	ENSG00000214575
ILMN_1693454	ENSG00000232040
ILMN_1693487	ENSG00000204704
ILMN_1693515
ILMN_1693717	ENSG00000181031
ILMN_1693807	ENSG00000182077
ILMN_1693951	ENSG00000184601
ILMN_1693976	ENSG00000204873
ILMN_1693987	ENSG00000175727
ILMN_1694034	ENSG00000171747
ILMN_1694057	ENSG00000178982
ILMN_1694243	ENSG00000244482
ILMN_1694398	ENSG00000175390
ILMN_1694462	ENSG00000162849
ILMN_1694476	ENSG00000256269
ILMN_1694485
ILMN_1694587	ENSG00000114942
ILMN_1694801	ENSG00000147804
ILMN_1695061	ENSG00000133958
ILMN_1695181	ENSG00000180900
ILMN_1695311	ENSG00000204257
ILMN_1695369	ENSG00000178385
ILMN_1695395	ENSG00000103489
ILMN_1695404	ENSG00000160932
ILMN_1695414	ENSG00000105011
ILMN_1695744	ENSG00000131042
ILMN_1695940	ENSG00000172487
ILMN_1696066	ENSG00000110619
ILMN_1696110	ENSG00000126216
ILMN_1696295
ILMN_1696360	ENSG00000164733
ILMN_1696397	ENSG00000157423
ILMN_1696528
ILMN_1696601	ENSG00000204394
ILMN_1696709	ENSG00000276234
ILMN_1696713	ENSG00000014138
ILMN_1696738	ENSG00000241595
ILMN_1696991	ENSG00000105204
ILMN_1697218	ENSG00000148297
ILMN_1697409	ENSG00000157873
ILMN_1697417	ENSG00000143702
ILMN_1697418	ENSG00000100320
ILMN_1697420	ENSG00000092330
ILMN_1697642	ENSG00000075790
ILMN_1697764	ENSG00000157423
ILMN_1697777	ENSG00000104522
ILMN_1697790	ENSG00000204310
ILMN_1698060	ENSG00000226807
ILMN_1698085	ENSG00000196943
ILMN_1698237	ENSG00000162931
ILMN_1698258	ENSG00000126698
ILMN_1698441	ENSG00000156650
ILMN_1698584	ENSG00000213416
ILMN_1698621	ENSG00000164597
ILMN_1698680	ENSG00000228696
ILMN_1699170	ENSG00000161010
ILMN_1699798	ENSG00000174775
ILMN_1699836	ENSG00000130592
ILMN_1700031	ENSG00000185686
ILMN_1700428	ENSG00000241106
ILMN_1700487	ENSG00000177302
ILMN_1700588	ENSG00000165131
ILMN_1700606	ENSG00000108375
ILMN_1700628	ENSG00000089737
ILMN_1700791	ENSG00000204371
ILMN_1700855	ENSG00000257743
ILMN_1700978	ENSG00000204544
ILMN_1701127	ENSG00000132024
ILMN_1701134	ENSG00000171862
ILMN_1701213	ENSG00000276293
ILMN_1701220	ENSG00000125207
ILMN_1701512	ENSG00000100890
ILMN_1701525	ENSG00000196224
ILMN_1701875	ENSG00000159840
ILMN_1701881	ENSG00000138311
ILMN_1701930	ENSG00000114942
ILMN_1702056	ENSG00000160767
ILMN_1702171	ENSG00000153395
ILMN_1702385	ENSG00000239961
ILMN_1702389	ENSG00000014164
ILMN_1702817	ENSG00000175711
ILMN_1702830
ILMN_1703005	ENSG00000175390
ILMN_1703009	ENSG00000177706
ILMN_1703013	ENSG00000184967
ILMN_1703459	ENSG00000158955
ILMN_1703500	ENSG00000075043
ILMN_1703538	ENSG00000204472
ILMN_1703599	ENSG00000157423
ILMN_1703635	ENSG00000104529
ILMN_1703692	ENSG00000196230
ILMN_1703743	ENSG00000275700
ILMN_1703749	ENSG00000172489
ILMN_1703787	ENSG00000186009
ILMN_1703864	ENSG00000196260
ILMN_1703883	ENSG00000179468
ILMN_1703969	ENSG00000179889
ILMN_1704015	ENSG00000197283
ILMN_1704045	ENSG00000177030
ILMN_1704464	ENSG00000204882
ILMN_1704859	ENSG00000221858
ILMN_1705253	ENSG00000153707
ILMN_1705364	ENSG00000204463
ILMN_1705414	ENSG00000170291
ILMN_1705546	ENSG00000204531
ILMN_1705637	ENSG00000100312
ILMN_1705763	ENSG00000070031
ILMN_1705774	ENSG00000179886
ILMN_1705953	ENSG00000154359
ILMN_1706571	ENSG00000130958
ILMN_1706635	ENSG00000197561
ILMN_1706886	ENSG00000110987
ILMN_1706959	ENSG00000177370
ILMN_1707065	ENSG00000256463
ILMN_1707137	ENSG00000187624
ILMN_1707173	ENSG00000168148
ILMN_1707339	ENSG00000154640
ILMN_1707342	ENSG00000144749
ILMN_1707372	ENSG00000168159
ILMN_1707491	ENSG00000226777
ILMN_1707506	ENSG00000083896
ILMN_1707652	ENSG00000221852
ILMN_1707668	ENSG00000186136
ILMN_1707985	ENSG00000176302
ILMN_1708006	ENSG00000204516
ILMN_1708077	ENSG00000204209
ILMN_1708093	ENSG00000050327
ILMN_1708248	ENSG00000104972
ILMN_1708328	ENSG00000090565
ILMN_1708569	ENSG00000169040
ILMN_1708925	ENSG00000182870
ILMN_1709035	ENSG00000204296
ILMN_1709227	ENSG00000186166
ILMN_1709334
ILMN_1709451	ENSG00000105619
ILMN_1709549	ENSG00000225190
ILMN_1709626	ENSG00000165948
ILMN_1709799	ENSG00000204420
ILMN_1709800	ENSG00000146707
ILMN_1709814	ENSG00000153406
ILMN_1710243	ENSG00000262668
ILMN_1710314	ENSG00000198083
ILMN_1710416	ENSG00000162040
ILMN_1710740	ENSG00000166278
ILMN_1710752	ENSG00000147813
ILMN_1710889	ENSG00000164871
ILMN_1710903	ENSG00000186868
ILMN_1710985	ENSG00000126603
ILMN_1711111	ENSG00000172139
ILMN_1711203	ENSG00000204542
ILMN_1711339	ENSG00000197275
ILMN_1711579	ENSG00000135222
ILMN_1711628	ENSG00000221880
ILMN_1711790	ENSG00000205883
ILMN_1711838	ENSG00000085491
ILMN_1712230	ENSG00000120645
ILMN_1712236	ENSG00000173281
ILMN_1712257	ENSG00000167393
ILMN_1712390	ENSG00000112514
ILMN_1712506	ENSG00000130226
ILMN_1712684	ENSG00000177706
ILMN_1712754	ENSG00000104825
ILMN_1712774	ENSG00000133124
ILMN_1712836	ENSG00000204396
ILMN_1712999	ENSG00000257335
ILMN_1713139	ENSG00000198010
ILMN_1713315	ENSG00000177710
ILMN_1713602	ENSG00000204695
ILMN_1713715	ENSG00000186860
ILMN_1713758	ENSG00000125510
ILMN_1713803	ENSG00000187624
ILMN_1714418	ENSG00000183688
ILMN_1714419	ENSG00000132016
ILMN_1714428	ENSG00000269190
ILMN_1714473	ENSG00000125945
ILMN_1714478	ENSG00000154252
ILMN_1714622	ENSG00000090905
ILMN_1714643	ENSG00000257335
ILMN_1714891	ENSG00000221938
ILMN_1715024	ENSG00000160285
ILMN_1715169	ENSG00000196126
ILMN_1715173	ENSG00000117676
ILMN_1715259	ENSG00000225781
ILMN_1715324	ENSG00000204228
ILMN_1715607
ILMN_1715668	ENSG00000147804
ILMN_1715674	ENSG00000100605
ILMN_1715753	ENSG00000198083
ILMN_1715815	ENSG00000273749
ILMN_1715923
ILMN_1715988	ENSG00000177710
ILMN_1716060	ENSG00000082805
ILMN_1716448	ENSG00000170683
ILMN_1716733	ENSG00000036448
ILMN_1716838	ENSG00000160284
ILMN_1716859	ENSG00000151790
ILMN_1716922	ENSG00000204560
ILMN_1716952	ENSG00000147912
ILMN_1716983	ENSG00000239998
ILMN_1717125	ENSG00000279000
ILMN_1717261
ILMN_1717278	ENSG00000171136
ILMN_1717406	ENSG00000215912
ILMN_1717781	ENSG00000160695
ILMN_1717976	ENSG00000121380
ILMN_1718488	ENSG00000142606
ILMN_1718565	ENSG00000129757
ILMN_1718610	ENSG00000140750
ILMN_1718734	ENSG00000275023
ILMN_1718853	ENSG00000140740
ILMN_1718936	ENSG00000204482
ILMN_1718984	ENSG00000275395
ILMN_1719204	ENSG00000105618
ILMN_1719205	ENSG00000105202
ILMN_1719250	ENSG00000204385
ILMN_1719386	ENSG00000163812
ILMN_1719627	ENSG00000143554
ILMN_1719772	ENSG00000164871
ILMN_1719938
ILMN_1720124	ENSG00000179051
ILMN_1720231	ENSG00000130595
ILMN_1720233	ENSG00000273559
ILMN_1720617	ENSG00000198104
ILMN_1720850	ENSG00000123636
ILMN_1721113	ENSG00000204525
ILMN_1721134	ENSG00000092295
ILMN_1721167	ENSG00000196132
ILMN_1721337	ENSG00000204568
ILMN_1721360	ENSG00000161243
ILMN_1721578
ILMN_1721732	ENSG00000147697
ILMN_1721842	ENSG00000163602
ILMN_1722127	ENSG00000197275
ILMN_1722217	ENSG00000184786
ILMN_1722218	ENSG00000125505
ILMN_1722290	ENSG00000129951
ILMN_1722438	ENSG00000161013
ILMN_1722680	ENSG00000171451
ILMN_1722894	ENSG00000066379
ILMN_1722945	ENSG00000137434
ILMN_1723300	ENSG00000184497
ILMN_1723322	ENSG00000181718
ILMN_1723381	ENSG00000139908
ILMN_1723494	ENSG00000068903
ILMN_1723626	ENSG00000034053
ILMN_1723644	ENSG00000143627
ILMN_1724070	ENSG00000006062
ILMN_1724096	ENSG00000174292
ILMN_1724148	ENSG00000276045
ILMN_1724149	ENSG00000197822
ILMN_1724230	ENSG00000109536
ILMN_1724805	ENSG00000099834
ILMN_1724811	ENSG00000140694
ILMN_1724902	ENSG00000110628
ILMN_1725172	ENSG00000143627
ILMN_1725180	ENSG00000182870
ILMN_1725183
ILMN_1725311	ENSG00000215644
ILMN_1725338	ENSG00000253958
ILMN_1725379	ENSG00000130226
ILMN_1725414	ENSG00000091262
ILMN_1725427	ENSG00000166710
ILMN_1725534	ENSG00000130402
ILMN_1725571	ENSG00000197653
ILMN_1725620	ENSG00000278311
ILMN_1725675	ENSG00000091262
ILMN_1725707	ENSG00000085978
ILMN_1725787	ENSG00000132005
ILMN_1726064	ENSG00000111845
ILMN_1726273	ENSG00000151418
ILMN_1726306	ENSG00000256269
ILMN_1726421	ENSG00000197006
ILMN_1726516	ENSG00000180900
ILMN_1726545	ENSG00000187116
ILMN_1726594	ENSG00000012963
ILMN_1726693	ENSG00000110768
ILMN_1726698	ENSG00000092010
ILMN_1726873	ENSG00000162341
ILMN_1726928	ENSG00000204219
ILMN_1726990	ENSG00000204348
ILMN_1727177	ENSG00000257335
ILMN_1727258	ENSG00000099721
ILMN_1727314	ENSG00000145113
ILMN_1727332	ENSG00000130770
ILMN_1727524	ENSG00000168615
ILMN_1727626	ENSG00000196859
ILMN_1727875	ENSG00000184956
ILMN_1727880	ENSG00000204539
ILMN_1728067
ILMN_1728106	ENSG00000232810
ILMN_1728802	ENSG00000054282
ILMN_1728844	ENSG00000155093
ILMN_1728933
ILMN_1729409	ENSG00000164741
ILMN_1729777	ENSG00000204305
ILMN_1730005	ENSG00000204713
ILMN_1730223	ENSG00000204618
ILMN_1730307	ENSG00000175221
ILMN_1730369
ILMN_1730477
ILMN_1730492	ENSG00000175325
ILMN_1730497	ENSG00000204599
ILMN_1730521	ENSG00000224557
ILMN_1730696	ENSG00000196345
ILMN_1730794	ENSG00000082497
ILMN_1730867	ENSG00000172232
ILMN_1730961	ENSG00000275395
ILMN_1730977	ENSG00000204385
ILMN_1731001	ENSG00000104714
ILMN_1731107	ENSG00000119242
ILMN_1731111	ENSG00000099958
ILMN_1731206	ENSG00000145506
ILMN_1731294	ENSG00000277399
ILMN_1731354	ENSG00000175193
ILMN_1731521	ENSG00000258992
ILMN_1731621	ENSG00000182631
ILMN_1731640	ENSG00000158427
ILMN_1731729	ENSG00000197822
ILMN_1731741	ENSG00000197410
ILMN_1731800	ENSG00000006059
ILMN_1731941	ENSG00000204444
ILMN_1732024	ENSG00000221836
ILMN_1732269	ENSG00000088053
ILMN_1732296	ENSG00000117318
ILMN_1732309	ENSG00000121381
ILMN_1732323	ENSG00000142623
ILMN_1732375	ENSG00000132394
ILMN_1732426	ENSG00000263715
ILMN_1732720	ENSG00000275183
ILMN_1732913	ENSG00000070018
ILMN_1732919	ENSG00000105609
ILMN_1732967	ENSG00000146112
ILMN_1733107	ENSG00000184967
ILMN_1733110	ENSG00000099849
ILMN_1733245	ENSG00000167633
ILMN_1733287	ENSG00000157423
ILMN_1733426
ILMN_1733598	ENSG00000117020
ILMN_1733799	ENSG00000225663
ILMN_1733859	ENSG00000132017
ILMN_1733991	ENSG00000138629
ILMN_1734021	ENSG00000139182
ILMN_1734550	ENSG00000066230
ILMN_1734596	ENSG00000165929
ILMN_1734696	ENSG00000109536
ILMN_1734748	ENSG00000104974
ILMN_1734773	ENSG00000204983
ILMN_1735195	ENSG00000187545
ILMN_1735231	ENSG00000132003
ILMN_1735301	ENSG00000077044
ILMN_1735906	ENSG00000196539
ILMN_1736562	ENSG00000204599
ILMN_1736982	ENSG00000112137
ILMN_1737025	ENSG00000154822
ILMN_1737164
ILMN_1737170	ENSG00000177731
ILMN_1737283	ENSG00000158427
ILMN_1737535	ENSG00000130699
ILMN_1737585	ENSG00000137411
ILMN_1737842	ENSG00000259224
ILMN_1738058	ENSG00000100884
ILMN_1738272	ENSG00000174953
ILMN_1738468	ENSG00000197993
ILMN_1738622
ILMN_1738677	ENSG00000174231
ILMN_1738718	ENSG00000271858
ILMN_1739573	ENSG00000090905
ILMN_1739653	ENSG00000121377
ILMN_1739805	ENSG00000072864
ILMN_1740005	ENSG00000167711
ILMN_1740007	ENSG00000087128
ILMN_1740017	ENSG00000251655
ILMN_1740170	ENSG00000250479
ILMN_1740319	ENSG00000119632
ILMN_1740512	ENSG00000158427
ILMN_1740571	ENSG00000197822
ILMN_1740648	ENSG00000100197
ILMN_1740711	ENSG00000204186
ILMN_1740744	ENSG00000185686
ILMN_1740749	ENSG00000148303
ILMN_1740813	ENSG00000108417
ILMN_1740990	ENSG00000198704
ILMN_1741017	ENSG00000276293
ILMN_1741032	ENSG00000138641
ILMN_1741096	ENSG00000079459
ILMN_1741260	ENSG00000112159
ILMN_1741617	ENSG00000261678
ILMN_1741648	ENSG00000232629
ILMN_1741917	ENSG00000170909
ILMN_1742054	ENSG00000183638
ILMN_1742068	ENSG00000187545
ILMN_1742444	ENSG00000109181
ILMN_1742450	ENSG00000231925
ILMN_1742587	ENSG00000212710
ILMN_1742705	ENSG00000133195
ILMN_1742730	ENSG00000233608
ILMN_1742782	ENSG00000204438
ILMN_1742824	ENSG00000273167
ILMN_1743138	ENSG00000157423
ILMN_1743204	ENSG00000184545
ILMN_1743373	ENSG00000198719
ILMN_1743397	ENSG00000277161
ILMN_1743654	ENSG00000221933
ILMN_1743784	ENSG00000176974
ILMN_1743910	ENSG00000157881
ILMN_1743992	ENSG00000151065
ILMN_1744094	ENSG00000185294
ILMN_1744129	ENSG00000091073
ILMN_1744212	ENSG00000168918
ILMN_1744293	ENSG00000099834
ILMN_1744383	ENSG00000241598
ILMN_1744432
ILMN_1744709	ENSG00000151208
ILMN_1744830	ENSG00000198826
ILMN_1744912	ENSG00000085733
ILMN_1745130	ENSG00000100320
ILMN_1745134	ENSG00000151572
ILMN_1745471
ILMN_1745529	ENSG00000143473
ILMN_1745686	ENSG00000147324
ILMN_1745713	ENSG00000198870
ILMN_1745949	ENSG00000007129
ILMN_1746116	ENSG00000104044
ILMN_1746516	ENSG00000118181
ILMN_1746788	ENSG00000204613
ILMN_1746829	ENSG00000155714
ILMN_1746968	ENSG00000112511
ILMN_1747195	ENSG00000204264
ILMN_1747251	ENSG00000213903
ILMN_1747593	ENSG00000129009
ILMN_1747598	ENSG00000204619
ILMN_1747824	ENSG00000105750
ILMN_1748090	ENSG00000133460
ILMN_1748166	ENSG00000204248
ILMN_1748221	ENSG00000276747
ILMN_1748607	ENSG00000106410
ILMN_1748650	ENSG00000278845
ILMN_1748651	ENSG00000277791
ILMN_1748685	ENSG00000204616
ILMN_1748802	ENSG00000204703
ILMN_1748840	ENSG00000172137
ILMN_1749047	ENSG00000171060
ILMN_1749070	ENSG00000223865
ILMN_1749379	ENSG00000182870
ILMN_1749447	ENSG00000170889
ILMN_1749866	ENSG00000136574
ILMN_1750044	ENSG00000273611
ILMN_1750167	ENSG00000204576
ILMN_1750234	ENSG00000275896
ILMN_1750295	ENSG00000256394
ILMN_1750633	ENSG00000157423
ILMN_1750664	ENSG00000221988
ILMN_1750711	ENSG00000278259
ILMN_1750761	ENSG00000189430
