probe_id	ensembl_id
GI_13377001-S	ENSG00000118231
GI_13430851-S	ENSG00000157423
GI_13435396-I	ENSG00000112511
GI_13449286-S
GI_13470093-S	ENSG00000128313
GI_13540528-I	ENSG00000121380
GI_13540554-S	ENSG00000174915
GI_13569927-S	ENSG00000151388
GI_13569939-S	ENSG00000221880
GI_13591857-S	ENSG00000142623
GI_13624328-S	ENSG00000204704
GI_13624330-S	ENSG00000204700
GI_13699861-S	ENSG00000149428
GI_13775601-A	ENSG00000068903
GI_13899220-S	ENSG00000147697
GI_13899248-S	ENSG00000167705
GI_13899351-S	ENSG00000139194
GI_13929441-A	ENSG00000099834
GI_13929441-I	ENSG00000099834
GI_13994272-S	ENSG00000172247
GI_13994332-S	ENSG00000175390
GI_13994359-S	ENSG00000221852
GI_13994361-S	ENSG00000212901
GI_13994371-S	ENSG00000186860
GI_14042963-S	ENSG00000119632
GI_14141188-S	ENSG00000125944
GI_14141192-S	ENSG00000170889
GI_14165467-S	ENSG00000231500
GI_14192940-S	ENSG00000157890
GI_14211890-S	ENSG00000126603
GI_14211940-S	ENSG00000135355
GI_14249535-S	ENSG00000141076
GI_14249741-S
GI_14251208-S	ENSG00000213719
GI_14251210-S	ENSG00000131844
GI_14251213-S	ENSG00000089737
GI_14270477-I	ENSG00000215041
GI_14270480-A	ENSG00000215041
GI_14574565-A	ENSG00000204472
GI_14574565-I	ENSG00000204472
GI_14574567-I	ENSG00000204472
GI_14589853-A	ENSG00000184489
GI_14589855-I	ENSG00000184489
GI_14589873-A	ENSG00000204348
GI_14589892-S	ENSG00000179242
GI_14589910-A	ENSG00000271447
GI_14589948-S	ENSG00000181222
GI_14591913-S	ENSG00000182774
GI_14591916-S	ENSG00000118181
GI_14670384-S	ENSG00000275700
GI_14758391-S	ENSG00000132003
GI_14917114-S	ENSG00000094796
GI_14917116-S	ENSG00000006059
GI_14917120-S	ENSG00000108417
GI_15011975-S	ENSG00000050327
GI_15022816-S	ENSG00000131738
GI_15100150-S
GI_15100169-I	ENSG00000204610
GI_15451872-S	ENSG00000235863
GI_15619004-S	ENSG00000188581
GI_15743557-S	ENSG00000213417
GI_15812204-S	ENSG00000212900
GI_15812205-S	ENSG00000212899
GI_15991812-S	ENSG00000142606
GI_16117774-S	ENSG00000007129
GI_16118222-S	ENSG00000212721
GI_16118228-S	ENSG00000241595
GI_16118236-S	ENSG00000213416
GI_16118241-S	ENSG00000204873
GI_16306505-S	ENSG00000118412
GI_16306577-A	ENSG00000182325
GI_16418462-S	ENSG00000204687
GI_16445349-A	ENSG00000204610
GI_16445351-I	ENSG00000204616
GI_16445353-A	ENSG00000204616
GI_16445418-I	ENSG00000116521
GI_16445420-A	ENSG00000116521
GI_16445440-S	ENSG00000234127
GI_16519560-I	ENSG00000204613
GI_16519563-A	ENSG00000114942
GI_16519563-I	ENSG00000114942
GI_16519564-I	ENSG00000114942
GI_16554586-I	ENSG00000060069
GI_16554588-A	ENSG00000060069
GI_16554595-A	ENSG00000137331
GI_16554601-S	ENSG00000204568
GI_16876446-S	ENSG00000177710
GI_16905523-S	ENSG00000198848
GI_16915933-A	ENSG00000161013
GI_16915933-I	ENSG00000161013
GI_16915935-I	ENSG00000161013
GI_16950590-A	ENSG00000128626
GI_16950659-S	ENSG00000134058
GI_17017975-S	ENSG00000158955
GI_17025233-S	ENSG00000197993
GI_17105396-I	ENSG00000204713
GI_17149841-I	ENSG00000173486
GI_17149843-I	ENSG00000173486
GI_17402883-A	ENSG00000119698
GI_17402883-I	ENSG00000119698
GI_17402885-I	ENSG00000119698
GI_17402930-I	ENSG00000164871
GI_17437058-S	ENSG00000196944
GI_17941284-S	ENSG00000158865
GI_17978476-S	ENSG00000160695
GI_17978510-A	ENSG00000179950
GI_17986244-I	ENSG00000108387
GI_17986246-A	ENSG00000108387
GI_17986248-I	ENSG00000108387
GI_17999536-S	ENSG00000174231
GI_18105001-A	ENSG00000275066
GI_18141296-I	ENSG00000180900
GI_18152772-S	ENSG00000204099
GI_18201904-S	ENSG00000105220
GI_18201906-S	ENSG00000185686
GI_18201914-A	ENSG00000204248
GI_18201916-I	ENSG00000204248
GI_18254463-S	ENSG00000171136
GI_18375627-A	ENSG00000204469
GI_18375629-A	ENSG00000204463
GI_18375635-S	ENSG00000204438
GI_18375636-I	ENSG00000204371
GI_18379336-I	ENSG00000223501
GI_18379339-A	ENSG00000223501
GI_18390348-S	ENSG00000148303
GI_18426878-A	ENSG00000204371
GI_18426974-S	ENSG00000196735
GI_18497285-S	ENSG00000174953
GI_18641280-A	ENSG00000204713
GI_18641346-I	ENSG00000081237
GI_18641365-A	ENSG00000081237
GI_18641371-S
GI_18641372-S
GI_18641376-S	ENSG00000242574
GI_18641377-S	ENSG00000241106
GI_18641378-S	ENSG00000204287
GI_18765695-A	ENSG00000130226
GI_18765695-I	ENSG00000130226
GI_18765697-I	ENSG00000130226
GI_18765714-S	ENSG00000204257
GI_18860893-A	ENSG00000153707
GI_18860901-S	ENSG00000152894
GI_18860909-A	ENSG00000168807
GI_18860911-I	ENSG00000168807
GI_18874098-S	ENSG00000196497
GI_19115957-A	ENSG00000147804
GI_19115957-I	ENSG00000147804
GI_19557676-S	ENSG00000204525
GI_19557683-S	ENSG00000148290
GI_19557686-S	ENSG00000148291
GI_19593984-S	ENSG00000148248
GI_19718789-A	ENSG00000152942
GI_19718793-I	ENSG00000152942
GI_19743834-S	ENSG00000168148
GI_19743872-A	ENSG00000186431
GI_19743876-S	ENSG00000132005
GI_19743888-I	ENSG00000276234
GI_19743890-A	ENSG00000276234
GI_19743890-I	ENSG00000276234
GI_19743913-A	ENSG00000155093
GI_19747277-S	ENSG00000116574
GI_19913380-A	ENSG00000204420
GI_19913384-I	ENSG00000204420
GI_19923128-S	ENSG00000159110
GI_19923244-S	ENSG00000263715
GI_19923304-S	ENSG00000110768
GI_19923366-S	ENSG00000184640
GI_19923439-S	ENSG00000128655
GI_19923448-S	ENSG00000197006
GI_19923539-S	ENSG00000088280
GI_19923742-S	ENSG00000161011
GI_19923752-S	ENSG00000155380
GI_19923781-S	ENSG00000104972
GI_19923835-S	ENSG00000214575
GI_19923982-S	ENSG00000157379
GI_20070136-S	ENSG00000184983
GI_20070223-S	ENSG00000236104
GI_20070275-S	ENSG00000100938
GI_20070346-S	ENSG00000133460
GI_20127447-S	ENSG00000014138
GI_20127651-S	ENSG00000175193
GI_20143928-I	ENSG00000197275
GI_20143929-A	ENSG00000197275
GI_20143931-S	ENSG00000107014
GI_20143940-A	ENSG00000145113
GI_20143947-S	ENSG00000177302
GI_20143980-S	ENSG00000204228
GI_20149499-S	ENSG00000256269
GI_20149546-S	ENSG00000117676
GI_20149644-S	ENSG00000104835
GI_20302136-S	ENSG00000226777
GI_20336250-I	ENSG00000221988
GI_20336255-A	ENSG00000276293
GI_20357538-A	ENSG00000213760
GI_20357541-A	ENSG00000151418
GI_20357551-I	ENSG00000085733
GI_20357555-A	ENSG00000085733
GI_20472483-S	ENSG00000256574
GI_20482069-S	ENSG00000280314
GI_20502985-S	ENSG00000181085
GI_20522237-S	ENSG00000231852
GI_20544140-S	ENSG00000130699
GI_20544188-I	ENSG00000168477
GI_20555643-S	ENSG00000146112
GI_20589957-S	ENSG00000162341
GI_20631970-S	ENSG00000166278
GI_20631976-S	ENSG00000213676
GI_20631979-I	ENSG00000204348
GI_20631983-S	ENSG00000204356
GI_20631986-S	ENSG00000204351
GI_21040248-S	ENSG00000164520
GI_21040270-S	ENSG00000167634
GI_21040329-I	ENSG00000121380
GI_21040331-A	ENSG00000121380
GI_21071004-S	ENSG00000181649
GI_21071011-S	ENSG00000204983
GI_21071012-S	ENSG00000275896
GI_21071040-S	ENSG00000174469
GI_21166354-S	ENSG00000083896
GI_21218437-S	ENSG00000143614
GI_21237727-S	ENSG00000204560
GI_21265033-I	ENSG00000160323
GI_21265048-A	ENSG00000160323
GI_21269874-A	ENSG00000110619
GI_21281668-S	ENSG00000145734
GI_21314630-S	ENSG00000168243
GI_21314681-S	ENSG00000165125
GI_21314699-S	ENSG00000137868
GI_21314756-S	ENSG00000170270
GI_21327676-S	ENSG00000234745
GI_21327700-A	ENSG00000270647
GI_21327711-S	ENSG00000205531
GI_21359863-S	ENSG00000126550
GI_21359964-S	ENSG00000049656
GI_21361071-S	ENSG00000237441
GI_21361125-S	ENSG00000137700
GI_21361134-S	ENSG00000104825
GI_21361197-S	ENSG00000197249
GI_21361371-S	ENSG00000132874
GI_21361410-S	ENSG00000105856
GI_21361560-S	ENSG00000169981
GI_21361630-S	ENSG00000085721
GI_21361696-I	ENSG00000012963
GI_21361727-S	ENSG00000141252
GI_21361735-S	ENSG00000140750
GI_21361926-S	ENSG00000204314
GI_21362109-S	ENSG00000196511
GI_21389390-S	ENSG00000133393
GI_21389472-S
GI_21389478-S	ENSG00000163633
GI_21426844-S	ENSG00000176994
GI_21450748-S	ENSG00000159398
GI_21450849-S	ENSG00000280236
GI_21450858-S	ENSG00000134160
GI_21536283-S	ENSG00000175344
GI_21536377-S	ENSG00000073734
GI_21536426-S	ENSG00000108379
GI_21536441-S	ENSG00000110987
GI_21536450-A	ENSG00000112511
GI_21536456-S	ENSG00000165943
GI_21614532-A	ENSG00000007038
GI_21614535-S	ENSG00000005001
GI_21687059-S	ENSG00000162078
GI_21699069-S	ENSG00000165948
GI_21702732-A	ENSG00000090905
GI_21702732-I	ENSG00000090905
GI_21702741-I	ENSG00000090905
GI_21735557-A	ENSG00000055208
GI_22027497-S	ENSG00000099991
GI_22035547-S	ENSG00000107282
GI_22035549-S	ENSG00000034053
GI_22035563-A	ENSG00000159086
GI_22035628-A	ENSG00000213316
GI_22035689-S	ENSG00000261678
GI_22091451-S	ENSG00000204444
GI_22094078-S	ENSG00000273611
GI_22095370-S	ENSG00000176783
GI_22208962-S	ENSG00000100628
GI_22325386-I	ENSG00000269190
GI_22325387-A	ENSG00000269190
GI_22538429-A	ENSG00000164733
GI_22538462-S	ENSG00000008018
GI_22538464-S	ENSG00000277791
GI_22538487-I	ENSG00000177427
GI_22538489-A	ENSG00000177427
GI_22538800-S	ENSG00000275152
GI_22538805-I	ENSG00000274736
GI_22538807-A	ENSG00000274736
GI_22538813-S	ENSG00000271503
GI_22547150-S	ENSG00000275385
GI_22547155-S	ENSG00000177731
GI_22547185-I	ENSG00000176974
GI_22547188-A	ENSG00000176974
GI_22547226-S	ENSG00000131899
GI_22748750-S	ENSG00000167703
GI_22748754-S	ENSG00000167716
GI_22749020-S	ENSG00000162885
GI_22749376-S	ENSG00000170464
GI_22749494-S	ENSG00000162039
GI_22749528-S	ENSG00000270379
GI_23110931-A	ENSG00000240065
GI_23200040-S	ENSG00000157873
GI_23238250-S	ENSG00000179886
GI_23308552-S	ENSG00000273167
GI_23308571-S	ENSG00000125505
GI_23312387-I	ENSG00000166664
GI_23346423-S	ENSG00000175161
GI_23397553-S	ENSG00000180979
GI_23510405-A	ENSG00000146707
GI_23592221-S
GI_23592229-S
GI_24307968-S	ENSG00000273749
GI_24308032-S	ENSG00000109920
GI_24308086-S	ENSG00000144749
GI_24308092-S	ENSG00000257103
GI_24308152-S	ENSG00000168802
GI_24308194-S	ENSG00000137411
GI_24308252-S	ENSG00000091073
GI_24308288-S	ENSG00000105617
GI_24308298-S	ENSG00000125945
GI_24308353-S	ENSG00000166780
GI_24308377-S	ENSG00000275835
GI_24308381-S	ENSG00000167615
GI_24308395-S	ENSG00000132017
GI_24415403-S	ENSG00000112159
GI_24430154-A	ENSG00000013275
GI_24430156-I	ENSG00000013275
GI_24432049-S	ENSG00000163602
GI_24475831-S	ENSG00000204475
GI_24475836-S
GI_24475884-S	ENSG00000099849
GI_24475984-S	ENSG00000111843
GI_24476001-S	ENSG00000153406
GI_24497541-S
GI_24497586-S	ENSG00000129467
GI_24797066-S	ENSG00000206503
GI_24797068-S	ENSG00000179344
GI_24797070-S	ENSG00000204592
GI_24797072-S	ENSG00000204632
GI_24797073-S	ENSG00000231389
GI_24797075-S	ENSG00000223865
GI_24797159-S	ENSG00000168394
GI_25188194-S	ENSG00000256463
GI_25282390-S	ENSG00000137404
GI_25282406-S
GI_25453471-A	ENSG00000104529
GI_25453473-I	ENSG00000104529
GI_25777595-A	ENSG00000077044
GI_25777595-I	ENSG00000077044
GI_25777597-I	ENSG00000077044
GI_25777670-S	ENSG00000204569
GI_25777695-I	ENSG00000204599
GI_25777697-A	ENSG00000204599
GI_25777705-A	ENSG00000066379
GI_25777706-I	ENSG00000066379
GI_25777714-I	ENSG00000204618
GI_25777717-A	ENSG00000204618
GI_25952110-S	ENSG00000232810
GI_26006850-S	ENSG00000113231
GI_26051263-I	ENSG00000075043
GI_26051267-A	ENSG00000075043
GI_26051267-I	ENSG00000075043
GI_26638660-I	ENSG00000204410
GI_26665878-S	ENSG00000212710
GI_26787960-I	ENSG00000204305
GI_26787961-A	ENSG00000204305
GI_26787963-A	ENSG00000204310
GI_26787963-I	ENSG00000204310
GI_26787964-I	ENSG00000204310
GI_26787969-S	ENSG00000204539
GI_26787971-S	ENSG00000204435
GI_26787973-S	ENSG00000204389
GI_26787974-S	ENSG00000204388
GI_26787987-S	ENSG00000204516
GI_26787990-S	ENSG00000204498
GI_27312030-S	ENSG00000184811
GI_27436892-I	ENSG00000231925
GI_27436896-A	ENSG00000231925
GI_27436903-S	ENSG00000214026
GI_27436928-S	ENSG00000204390
GI_27436942-S	ENSG00000204231
GI_27436999-A	ENSG00000143473
GI_27437000-I	ENSG00000143473
GI_27477040-S	ENSG00000183020
GI_27480070-S	ENSG00000177694
GI_27484243-S	ENSG00000229474
GI_27486081-S	ENSG00000103489
GI_27498268-S	ENSG00000172673
GI_27498491-S	ENSG00000196230
GI_27499637-S	ENSG00000256150
GI_27545325-S	ENSG00000099956
GI_27545441-S	ENSG00000189430
GI_27552756-S	ENSG00000109181
GI_27597079-S	ENSG00000151067
GI_27734828-S	ENSG00000185522
GI_27735034-S	ENSG00000144741
GI_27735122-S	ENSG00000177335
GI_27881504-A	ENSG00000033050
GI_27881504-I	ENSG00000033050
GI_27894336-S	ENSG00000171431
GI_27894338-I	ENSG00000108244
GI_27894340-A	ENSG00000108244
GI_27894369-S	ENSG00000204301
GI_28212271-S	ENSG00000196943
GI_28269671-S	ENSG00000054282
GI_28269692-S	ENSG00000103489
GI_28372534-S	ENSG00000184786
GI_28373062-A	ENSG00000185774
GI_28373062-I	ENSG00000185774
GI_28373063-I	ENSG00000185774
GI_28376641-S	ENSG00000182050
GI_28411949-A	ENSG00000012963
GI_28411949-I	ENSG00000012963
GI_28416399-I	ENSG00000104067
GI_28416401-A	ENSG00000104067
GI_28416898-A	ENSG00000159131
GI_28416900-I	ENSG00000159131
GI_28416954-S	ENSG00000172232
GI_28466996-S	ENSG00000151208
GI_28558989-A	ENSG00000115705
GI_28872721-S	ENSG00000154640
GI_28872747-S	ENSG00000181218
GI_28872748-S	ENSG00000196890
GI_28872808-S	ENSG00000164175
GI_28882027-S
GI_28882030-S
GI_28882034-S
GI_28882036-S
GI_28882038-S
GI_28882040-S
GI_28882046-S
GI_28973794-S
GI_29171688-S	ENSG00000239961
GI_29727809-S	ENSG00000179172
GI_29732373-S	ENSG00000198870
GI_29733255-S	ENSG00000147912
GI_29734344-S	ENSG00000198169
GI_29735560-S	ENSG00000225781
GI_29742910-S	ENSG00000187556
GI_29747582-S	ENSG00000157423
GI_29788777-A	ENSG00000175785
GI_29789089-S	ENSG00000179051
GI_29789284-S	ENSG00000149600
GI_29826297-S
GI_30061503-I	ENSG00000111846
GI_30061504-I	ENSG00000111846
GI_30061505-I	ENSG00000111846
GI_30089957-S	ENSG00000134056
GI_30089965-S	ENSG00000167617
GI_30102932-A	ENSG00000221957
GI_30147327-S	ENSG00000206559
GI_30150163-S	ENSG00000250305
GI_30151807-S	ENSG00000183666
GI_30155180-S	ENSG00000112137
GI_30156899-S	ENSG00000172487
GI_30157437-S	ENSG00000070047
GI_30158765-S	ENSG00000168807
GI_30240938-S	ENSG00000204625
GI_30260186-A	ENSG00000130770
GI_30260191-I	ENSG00000130770
GI_30410784-S	ENSG00000273706
GI_30410791-S	ENSG00000100911
GI_30581119-S	ENSG00000171056
GI_30581139-A	ENSG00000092010
GI_30581140-I	ENSG00000092010
GI_30581163-S	ENSG00000125522
GI_30794493-S	ENSG00000014164
GI_31088851-S	ENSG00000186136
GI_31317254-S	ENSG00000169992
GI_31317289-A	ENSG00000198742
GI_31317291-I	ENSG00000198742
GI_31341127-S	ENSG00000155714
GI_31341152-S	ENSG00000181135
GI_31341205-S	ENSG00000139714
GI_31341214-S	ENSG00000183323
GI_31341259-S	ENSG00000151572
GI_31341424-S	ENSG00000165131
GI_31341836-S
GI_31341845-S	ENSG00000277161
GI_31342258-S
GI_31377583-S	ENSG00000165929
GI_31377627-S	ENSG00000165714
GI_31377662-S	ENSG00000170632
GI_31377810-S	ENSG00000160285
GI_31442760-S	ENSG00000256394
GI_31541779-S	ENSG00000271858
GI_31542247-S	ENSG00000133195
GI_31542248-S	ENSG00000171155
GI_31542249-S	ENSG00000159403
GI_31542290-S	ENSG00000127022
GI_31542491-S	ENSG00000204209
GI_31542631-S	ENSG00000079459
GI_31543055-S
GI_31543057-S	ENSG00000105609
GI_31543075-S	ENSG00000172738
GI_31543087-S	ENSG00000011638
GI_31543094-S	ENSG00000140067
GI_31543147-S	ENSG00000132016
GI_31543291-S	ENSG00000145506
GI_31543437-S	ENSG00000072062
GI_31543557-S	ENSG00000181031
GI_31563532-S	ENSG00000278023
GI_31652217-I	ENSG00000148297
GI_31652219-A	ENSG00000148297
GI_31652241-A	ENSG00000100207
GI_31652243-I	ENSG00000100207
GI_31657102-I	ENSG00000100897
GI_31657118-S	ENSG00000165923
GI_31657122-I	ENSG00000110756
GI_31742495-S	ENSG00000105865
GI_31742529-I	ENSG00000085978
GI_31745171-S	ENSG00000204296
GI_31881722-S	ENSG00000089723
GI_31881791-S	ENSG00000213903
GI_31982877-S	ENSG00000189013
GI_32129210-S	ENSG00000185219
GI_32171181-S	ENSG00000117318
GI_32189315-A	ENSG00000123444
GI_32189384-I	ENSG00000123444
GI_32307162-A	ENSG00000117020
GI_32307162-I	ENSG00000117020
GI_32307164-I	ENSG00000117020
GI_32454742-S	ENSG00000130766
GI_32469508-S	ENSG00000204366
GI_32479522-A	ENSG00000053918
GI_32479526-I	ENSG00000053918
GI_32481204-A	ENSG00000167618
GI_32481215-I	ENSG00000164597
GI_32483396-S	ENSG00000069696
GI_32528304-I	ENSG00000276293
GI_32528307-S	ENSG00000149043
GI_32698727-S	ENSG00000177706
GI_32698766-S	ENSG00000166896
GI_32698831-S	ENSG00000204889
GI_32895360-A	ENSG00000187116
GI_32895366-I	ENSG00000187116
GI_32967308-S	ENSG00000146904
GI_32967595-I	ENSG00000143627
GI_32967596-A	ENSG00000143627
GI_32967596-I	ENSG00000143627
GI_33149330-S	ENSG00000167693
GI_33186855-S	ENSG00000174500
GI_33186900-S	ENSG00000183688
GI_33186909-A	ENSG00000180900
GI_33188434-A	ENSG00000164741
GI_33188436-I	ENSG00000164741
GI_33188438-I	ENSG00000137449
GI_33188460-S	ENSG00000136574
GI_33286423-I	ENSG00000125510
GI_33286425-A	ENSG00000125510
GI_33354282-S	ENSG00000140543
GI_33438593-S	ENSG00000232629
GI_33457327-S	ENSG00000186648
GI_33468964-S	ENSG00000163807
GI_33469948-I	ENSG00000100949
GI_33469950-A	ENSG00000100949
GI_33469990-S	ENSG00000204614
GI_33519448-S	ENSG00000182261
GI_33519462-S	ENSG00000130414
GI_33589849-A
GI_33598932-I	ENSG00000074660
GI_33598934-A	ENSG00000074660
GI_33598962-S	ENSG00000104643
GI_33667031-S
GI_33943100-S	ENSG00000140481
GI_33946290-S	ENSG00000153395
GI_34013512-S	ENSG00000204392
GI_34147373-S	ENSG00000278535
GI_34147474-S	ENSG00000163072
GI_34147511-S	ENSG00000278259
GI_34147551-S	ENSG00000132507
GI_34147582-S	ENSG00000273559
GI_34147617-S	ENSG00000144559
GI_34147631-S	ENSG00000159840
GI_34147672-S	ENSG00000160408
GI_34222090-S	ENSG00000125207
GI_34222099-S	ENSG00000154822
GI_34222119-S	ENSG00000174282
GI_34222208-S	ENSG00000143702
GI_34222214-S	ENSG00000181885
GI_34222229-S	ENSG00000143340
GI_34222245-I	ENSG00000174775
GI_34222265-S	ENSG00000271321
GI_34222267-S	ENSG00000161243
GI_34222271-S	ENSG00000182890
GI_34222273-S	ENSG00000204688
GI_34222289-S
GI_34222302-S	ENSG00000126216
GI_34222307-S	ENSG00000146242
GI_34222318-S	ENSG00000175826
GI_34222327-S	ENSG00000100908
GI_34222354-S	ENSG00000180917
GI_34222380-S	ENSG00000184497
GI_34303957-S	ENSG00000175699
GI_34304321-S	ENSG00000278845
GI_34304323-I	ENSG00000128626
GI_34304350-S	ENSG00000243649
GI_34304357-S	ENSG00000160949
GI_34304364-S	ENSG00000204315
GI_34304385-S	ENSG00000108953
GI_34305290-S	ENSG00000204308
GI_34330161-S	ENSG00000204657
GI_34335242-S	ENSG00000280987
GI_34335277-I	ENSG00000204264
GI_34335278-A	ENSG00000204264
GI_34335278-I	ENSG00000204264
GI_34419636-S	ENSG00000204252
GI_34452691-A	ENSG00000160948
GI_34452692-I	ENSG00000160948
GI_34452697-S	ENSG00000130402
GI_34485718-S	ENSG00000007968
GI_34734072-I	ENSG00000110628
GI_34734074-A	ENSG00000110628
GI_34878694-I	ENSG00000166783
GI_34878696-A	ENSG00000166783
GI_34915997-S	ENSG00000163812
GI_34916005-S	ENSG00000253958
GI_34916011-S	ENSG00000175711
GI_37059745-S	ENSG00000139197
GI_37059746-S
GI_37059756-S	ENSG00000153498
GI_37059761-S	ENSG00000205544
GI_37059776-S	ENSG00000185163
GI_37538531-S	ENSG00000179468
GI_37538535-S	ENSG00000221813
GI_37538540-S	ENSG00000221858
GI_37538544-S	ENSG00000221938
GI_37538553-S	ENSG00000106410
GI_37538625-S	ENSG00000185467
GI_37538648-S	ENSG00000161048
GI_37539398-S	ENSG00000221836
GI_37540081-S	ENSG00000197410
GI_37540117-S	ENSG00000197410
GI_37540447-S	ENSG00000130958
GI_37541085-S	ENSG00000181718
GI_37541087-S	ENSG00000181693
GI_37541105-S	ENSG00000174914
GI_37541109-S	ENSG00000172457
GI_37541340-S	ENSG00000184956
GI_37541343-S	ENSG00000161328
GI_37541419-S	ENSG00000179889
GI_37541450-S	ENSG00000165323
GI_37541474-S	ENSG00000165323
GI_37541528-S	ENSG00000157423
GI_37541530-S	ENSG00000157423
GI_37541634-S	ENSG00000030066
GI_37541721-S	ENSG00000170683
GI_37541788-S	ENSG00000221954
GI_37542210-S	ENSG00000162040
GI_37542666-S	ENSG00000182676
GI_37543439-S	ENSG00000213859
GI_37543701-S	ENSG00000275832
GI_37543705-S	ENSG00000277363
GI_37543709-S	ENSG00000275489
GI_37543871-S	ENSG00000197653
GI_37544011-S	ENSG00000159314
GI_37544593-S	ENSG00000187624
GI_37544698-S	ENSG00000041515
GI_37544990-S	ENSG00000225663
GI_37545266-S	ENSG00000166377
GI_37545268-S	ENSG00000166377
GI_37545925-S	ENSG00000257520
GI_37545986-S	ENSG00000153485
GI_37545987-S	ENSG00000133958
GI_37545989-S	ENSG00000133958
GI_37546787-S	ENSG00000276747
GI_37546808-S	ENSG00000175143
GI_37547286-S	ENSG00000215912
GI_37547296-S	ENSG00000197921
GI_37547337-S	ENSG00000108953
GI_37548531-S	ENSG00000168159
GI_37549470-S	ENSG00000162849
GI_37549679-S	ENSG00000215912
GI_37549837-S	ENSG00000196539
GI_37549971-S	ENSG00000275740
GI_37550409-S	ENSG00000204661
GI_37550509-S	ENSG00000172139
GI_37550581-S	ENSG00000197953
GI_37551126-S	ENSG00000255330
GI_37551208-S	ENSG00000138311
GI_37551300-S	ENSG00000182077
GI_37551901-S	ENSG00000262484
GI_37551917-S	ENSG00000128000
GI_37551919-S	ENSG00000197782
GI_37552135-S	ENSG00000237649
GI_37552162-S	ENSG00000197935
GI_37552164-S	ENSG00000204644
GI_37552166-S	ENSG00000204544
GI_37552187-S	ENSG00000048545
GI_37552472-S	ENSG00000182372
GI_37552529-S	ENSG00000187867
GI_37552671-S	ENSG00000171060
GI_37563614-S	ENSG00000250479
GI_37563678-S	ENSG00000243902
GI_37564791-S	ENSG00000251322
GI_37574699-S	ENSG00000196230
GI_37595540-A	ENSG00000185880
GI_37595542-I	ENSG00000185880
GI_37595566-S	ENSG00000277258
GI_37620203-S	ENSG00000196242
GI_37675281-S	ENSG00000242612
GI_37693994-S	ENSG00000169926
GI_37693998-S	ENSG00000166923
GI_37700255-S	ENSG00000182896
GI_37704380-S	ENSG00000166710
GI_38016132-S	ENSG00000197978
GI_38016942-S	ENSG00000276045
GI_38016944-S	ENSG00000177030
GI_38045893-A	ENSG00000082805
GI_38045897-I	ENSG00000082805
GI_38045939-S	ENSG00000092098
GI_38093658-S	ENSG00000184584
GI_38146093-S	ENSG00000175221
GI_38146100-S	ENSG00000058600
GI_38146105-S	ENSG00000185803
GI_38146115-I	ENSG00000160767
GI_38194225-S	ENSG00000142319
GI_38201691-S	ENSG00000185989
GI_38202223-S	ENSG00000198010
GI_38261972-S	ENSG00000006831
